ms,mV,uA,p_mW,program_id
921,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
932,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
941,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
951,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
961,4716,141700,668.3,TXSD_UCCS_D3_SCAN70_v1
971,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
981,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
991,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1001,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1011,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1021,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1031,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1041,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1051,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1061,4712,140100,660.2,TXSD_UCCS_D3_SCAN70_v1
1071,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1081,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1091,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1101,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1111,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1121,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1131,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1141,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1151,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1161,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1171,4904,58300,285.9,TXSD_UCCS_D3_SCAN70_v1
1181,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1191,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1201,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1211,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1221,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1231,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1241,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1251,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1261,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1271,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1281,4716,142000,669.7,TXSD_UCCS_D3_SCAN70_v1
1291,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1301,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1311,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1321,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1331,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1341,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1351,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1361,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1371,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1381,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1391,4724,208200,983.5,TXSD_UCCS_D3_SCAN70_v1
1401,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1411,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1421,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1431,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1441,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1451,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1461,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1471,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1481,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1491,4904,59000,289.3,TXSD_UCCS_D3_SCAN70_v1
1501,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1511,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1521,4904,56800,278.5,TXSD_UCCS_D3_SCAN70_v1
1531,4904,55900,274.1,TXSD_UCCS_D3_SCAN70_v1
1541,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1551,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1561,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1571,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1581,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1591,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1601,4720,141900,669.8,TXSD_UCCS_D3_SCAN70_v1
1611,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1621,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1631,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1641,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1651,4904,55800,273.6,TXSD_UCCS_D3_SCAN70_v1
1661,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
1671,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1681,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1691,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1701,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1711,4552,108100,492.1,TXSD_UCCS_D3_SCAN70_v1
1721,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1731,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1741,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1751,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1761,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1771,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1781,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1791,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1801,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1811,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1822,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
1831,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1841,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
1851,4908,56700,278.3,TXSD_UCCS_D3_SCAN70_v1
1861,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1871,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1881,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1891,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
1901,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
1911,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
1921,4720,142700,673.5,TXSD_UCCS_D3_SCAN70_v1
1931,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1941,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
1951,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
1961,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1971,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1981,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1991,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2001,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2011,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2021,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2031,4636,135700,629.1,TXSD_UCCS_D3_SCAN70_v1
2041,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
2051,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2061,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2071,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2081,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2091,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2101,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2111,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2121,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2131,4732,170100,804.9,TXSD_UCCS_D3_SCAN70_v1
2141,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2151,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2161,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2171,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2181,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2191,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2201,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2211,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2221,4900,56000,274.4,TXSD_UCCS_D3_SCAN70_v1
2231,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2241,4724,130800,617.9,TXSD_UCCS_D3_SCAN70_v1
2251,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2261,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2271,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2281,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2291,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2301,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2311,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2321,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2331,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2341,4904,59500,291.8,TXSD_UCCS_D3_SCAN70_v1
2351,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2361,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2371,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2381,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2391,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2401,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2411,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2421,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2431,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
2441,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2451,4696,140100,657.9,TXSD_UCCS_D3_SCAN70_v1
2461,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2471,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2481,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2491,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2501,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2511,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2521,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2531,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2541,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2551,4852,158400,768.6,TXSD_UCCS_D3_SCAN70_v1
2561,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2571,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2581,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2591,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2601,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2611,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2621,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2631,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2641,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2651,4904,58600,287.4,TXSD_UCCS_D3_SCAN70_v1
2661,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2671,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2681,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2691,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2701,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2715,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2721,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2731,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2741,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
2751,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2761,4716,195000,919.6,TXSD_UCCS_D3_SCAN70_v1
2771,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2781,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
2791,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2801,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2811,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2821,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
2831,4904,56700,278.1,TXSD_UCCS_D3_SCAN70_v1
2841,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2851,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2861,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2871,4600,90700,417.2,TXSD_UCCS_D3_SCAN70_v1
2881,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2891,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2901,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
2911,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2921,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2931,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
2941,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
2951,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
2961,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2971,4668,176500,823.9,TXSD_UCCS_D3_SCAN70_v1
2981,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
2991,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3001,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3011,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3021,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
3031,4904,55800,273.6,TXSD_UCCS_D3_SCAN70_v1
3041,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3051,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3061,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3071,4640,135700,629.6,TXSD_UCCS_D3_SCAN70_v1
3081,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3091,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3101,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3111,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3121,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
3131,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3141,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3151,4904,55900,274.1,TXSD_UCCS_D3_SCAN70_v1
3161,4904,56900,279.0,TXSD_UCCS_D3_SCAN70_v1
3171,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
3181,4628,157100,727.1,TXSD_UCCS_D3_SCAN70_v1
3191,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3201,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3211,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3221,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3231,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3241,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3251,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3261,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3271,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3281,4896,55500,271.7,TXSD_UCCS_D3_SCAN70_v1
3291,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3301,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3311,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3321,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3331,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3341,4900,56000,274.4,TXSD_UCCS_D3_SCAN70_v1
3351,4908,56600,277.8,TXSD_UCCS_D3_SCAN70_v1
3361,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
3371,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3381,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3391,4712,141400,666.3,TXSD_UCCS_D3_SCAN70_v1
3401,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
3411,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3421,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3431,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3441,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3451,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3461,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3471,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3481,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3491,4896,57200,280.1,TXSD_UCCS_D3_SCAN70_v1
3501,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3511,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3521,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3531,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3541,4908,56400,276.8,TXSD_UCCS_D3_SCAN70_v1
3551,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3561,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3571,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3581,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3591,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3604,4720,182800,862.8,TXSD_UCCS_D3_SCAN70_v1
3611,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3621,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3631,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3641,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3651,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3661,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3671,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3681,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3691,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3701,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3711,4704,189900,893.3,TXSD_UCCS_D3_SCAN70_v1
3721,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3731,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3741,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3751,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3761,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3771,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3781,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3791,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3801,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3811,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3821,4720,206600,975.2,TXSD_UCCS_D3_SCAN70_v1
3831,4904,55400,271.7,TXSD_UCCS_D3_SCAN70_v1
3841,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3851,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3861,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3871,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
3881,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
3891,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3901,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3911,4904,56000,274.6,TXSD_UCCS_D3_SCAN70_v1
3921,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3931,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3941,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3951,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3961,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3971,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3981,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3991,4908,57000,279.8,TXSD_UCCS_D3_SCAN70_v1
4001,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
