ms,mV,uA,p_mW,program_id
601,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
611,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
621,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
631,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
641,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
651,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
661,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
671,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
681,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
691,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
701,4736,208500,987.5,TXSD_UCCS_D3_SCAN70_v1
711,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
721,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
731,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
741,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
751,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
761,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
771,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
781,4900,57100,279.8,TXSD_UCCS_D3_SCAN70_v1
791,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
801,4544,137900,626.6,TXSD_UCCS_D3_SCAN70_v1
811,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
821,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
831,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
841,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
851,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
861,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
871,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
881,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
891,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
901,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
911,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
921,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
931,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
941,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
951,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
961,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
971,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
981,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
991,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1001,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1011,4732,137000,648.3,TXSD_UCCS_D3_SCAN70_v1
1021,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1031,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1041,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
1051,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1061,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1071,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1081,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1091,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1101,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1111,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
1121,4644,167700,778.8,TXSD_UCCS_D3_SCAN70_v1
1131,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1141,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1151,4900,56100,274.9,TXSD_UCCS_D3_SCAN70_v1
1161,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1171,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1181,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1191,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1201,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
1211,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1221,4712,140800,663.4,TXSD_UCCS_D3_SCAN70_v1
1231,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1241,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
1251,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1261,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1271,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1281,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1291,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
1301,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1311,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1321,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
1331,4860,174900,850.0,TXSD_UCCS_D3_SCAN70_v1
1341,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
1351,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1361,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
1371,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1381,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
1391,4904,55700,273.2,TXSD_UCCS_D3_SCAN70_v1
1401,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1411,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1421,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1431,4676,138100,645.8,TXSD_UCCS_D3_SCAN70_v1
1441,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1451,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1461,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1471,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1481,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1491,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1501,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1511,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1521,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
1531,4904,135600,665.0,TXSD_UCCS_D3_SCAN70_v1
1541,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1551,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1561,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1571,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1581,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1591,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
1601,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1611,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1621,4900,55400,271.5,TXSD_UCCS_D3_SCAN70_v1
1631,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1641,4700,138200,649.5,TXSD_UCCS_D3_SCAN70_v1
1651,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1661,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1671,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1681,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
1691,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1701,4900,56100,274.9,TXSD_UCCS_D3_SCAN70_v1
1711,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
1721,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1731,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1741,4900,57100,279.8,TXSD_UCCS_D3_SCAN70_v1
1751,4588,136200,624.9,TXSD_UCCS_D3_SCAN70_v1
1761,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1771,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1781,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1791,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1801,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1811,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1821,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1831,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1841,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1851,4704,140000,658.6,TXSD_UCCS_D3_SCAN70_v1
1861,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1871,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
1881,4904,56600,277.6,TXSD_UCCS_D3_SCAN70_v1
1891,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
1901,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
1911,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
1921,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
1931,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1941,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
1951,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1961,4648,133000,618.2,TXSD_UCCS_D3_SCAN70_v1
1971,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
1981,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
1991,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2001,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2011,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2021,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
2031,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2041,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2051,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2061,4716,198800,937.5,TXSD_UCCS_D3_SCAN70_v1
2071,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2081,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2091,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2101,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
2111,4904,55800,273.6,TXSD_UCCS_D3_SCAN70_v1
2121,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2131,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2141,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2151,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2161,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2171,4520,117900,532.9,TXSD_UCCS_D3_SCAN70_v1
2181,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2191,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2201,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2211,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2221,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2231,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2241,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2251,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2261,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2271,4708,141700,667.1,TXSD_UCCS_D3_SCAN70_v1
2281,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2291,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2301,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2311,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2321,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2331,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2341,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2351,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2361,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2371,4904,59800,293.3,TXSD_UCCS_D3_SCAN70_v1
2381,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2391,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2401,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
2411,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2421,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2431,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
2441,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2451,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
2461,4900,57000,279.3,TXSD_UCCS_D3_SCAN70_v1
2471,4904,55900,274.1,TXSD_UCCS_D3_SCAN70_v1
2481,4880,151800,740.8,TXSD_UCCS_D3_SCAN70_v1
2491,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2501,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2511,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2521,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2531,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
2541,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2551,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2561,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2571,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2581,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2591,4612,86300,398.0,TXSD_UCCS_D3_SCAN70_v1
2601,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
2611,4900,56300,275.9,TXSD_UCCS_D3_SCAN70_v1
2621,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2631,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2641,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2651,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2661,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2671,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2681,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2691,4712,142600,671.9,TXSD_UCCS_D3_SCAN70_v1
2701,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2711,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2721,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2731,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2741,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2751,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2761,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2771,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2781,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2791,4712,141900,668.6,TXSD_UCCS_D3_SCAN70_v1
2801,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2811,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
2821,4904,56800,278.5,TXSD_UCCS_D3_SCAN70_v1
2831,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
2841,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
2851,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2861,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2871,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2881,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2891,4708,139400,656.3,TXSD_UCCS_D3_SCAN70_v1
2901,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2911,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2921,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2931,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
2941,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
2951,4900,56100,274.9,TXSD_UCCS_D3_SCAN70_v1
2961,4904,56700,278.1,TXSD_UCCS_D3_SCAN70_v1
2971,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
2981,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
2991,4900,140100,686.5,TXSD_UCCS_D3_SCAN70_v1
3001,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3011,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3021,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3031,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3041,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3051,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3061,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3071,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3081,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3091,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3101,4708,203800,959.5,TXSD_UCCS_D3_SCAN70_v1
3111,4900,57100,279.8,TXSD_UCCS_D3_SCAN70_v1
3121,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3131,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3141,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
3151,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3161,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3171,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3181,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
3191,4904,56300,276.1,TXSD_UCCS_D3_SCAN70_v1
3201,4888,150100,733.7,TXSD_UCCS_D3_SCAN70_v1
3211,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3221,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3231,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3241,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3251,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3261,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3271,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3281,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3291,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3301,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3311,4900,56000,274.4,TXSD_UCCS_D3_SCAN70_v1
3321,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3331,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3341,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3351,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3361,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3371,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3381,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3391,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3401,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3411,4724,57100,269.7,TXSD_UCCS_D3_SCAN70_v1
3421,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3431,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3441,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3451,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3461,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3471,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3481,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
3491,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3501,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
3511,4580,137800,631.1,TXSD_UCCS_D3_SCAN70_v1
3521,4904,56100,275.1,TXSD_UCCS_D3_SCAN70_v1
3531,4900,56500,276.9,TXSD_UCCS_D3_SCAN70_v1
3541,4900,56400,276.4,TXSD_UCCS_D3_SCAN70_v1
3551,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3561,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3571,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3581,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3591,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3603,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3611,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3621,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3631,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3641,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3651,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3661,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3671,4900,55900,273.9,TXSD_UCCS_D3_SCAN70_v1
3681,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3691,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
3701,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3711,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3721,4548,153000,695.8,TXSD_UCCS_D3_SCAN70_v1
3731,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3741,4904,55600,272.7,TXSD_UCCS_D3_SCAN70_v1
3751,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3761,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3771,4904,57000,279.5,TXSD_UCCS_D3_SCAN70_v1
3781,4900,55600,272.4,TXSD_UCCS_D3_SCAN70_v1
3791,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3801,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3811,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3821,4728,144200,681.8,TXSD_UCCS_D3_SCAN70_v1
3831,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3841,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3851,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3861,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
3871,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3881,4900,56200,275.4,TXSD_UCCS_D3_SCAN70_v1
3891,4904,56500,277.1,TXSD_UCCS_D3_SCAN70_v1
3901,4904,56200,275.6,TXSD_UCCS_D3_SCAN70_v1
3911,4904,56400,276.6,TXSD_UCCS_D3_SCAN70_v1
3921,4908,57100,280.2,TXSD_UCCS_D3_SCAN70_v1
3931,4580,174300,798.3,TXSD_UCCS_D3_SCAN70_v1
3941,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3951,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3961,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
3971,4900,55500,272.0,TXSD_UCCS_D3_SCAN70_v1
3981,4904,57200,280.5,TXSD_UCCS_D3_SCAN70_v1
3991,4904,55500,272.2,TXSD_UCCS_D3_SCAN70_v1
4001,4904,57100,280.0,TXSD_UCCS_D3_SCAN70_v1
